ResponseID,ResponseSet,StartDate,EndDate,Finished,Status,mTurkCode,Q2,Intro,Q19_1,Q19_2,Q19_3,Q19_4,Q18,Q20_1,Q20_2,Q20_3,Q20_4,Q21,Q14_1,Q14_2,Q14_3,Q14_4,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q20,Q21_1,Q21_2,Q21_3,Q21_4,Q22,Q23_1,Q23_2,Q23_3,Q23_4,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q28,Q29_1,Q29_2,Q29_3,Q29_4,Q30,Q31_1,Q31_2,Q31_3,Q31_4,Q32,Q33_1,Q33_2,Q33_3,Q33_4,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q36,Q37_1,Q37_2,Q37_3,Q37_4,Q38,Q39_1,Q39_2,Q39_3,Q39_4,Q40,Q41_1,Q41_2,Q41_3,Q41_4,Q42,Q43_1,Q43_2,Q43_3,Q43_4,Q44,Q45_1,Q45_2,Q45_3,Q45_4,Q46,Q47_1,Q47_2,Q47_3,Q47_4,Q48,Q49_1,Q49_2,Q49_3,Q49_4,Q50,MLQ_1,MLQ_2,MLQ_3,MLQ_4,MLQ_5,MLQ_6,EA_1,EA_2,EA_3,EA_4,EA_5,D1,D2,RO-BR-FL_9,RO-BR-FL_10
ResponseID,ResponseSet,StartDate,EndDate,Finished,Status,mTurkCode,We are asking you to participate in a research study associated with a series of studies titled “...,"For the first section of this survey, you will be shown three words at a time.  Each triad will b...",Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide1,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide2,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide3,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide4,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide5,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide6,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide7,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide8,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide9,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide10,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide11,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide12,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide13,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide14,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide15,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide16,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide17,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide18,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide19,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide20,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-I understand my life's meaning.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-My life has a clear sense of purpose.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-I have a good sense of what makes my life meaningful.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-I have discovered a satisfying life purpose.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-My life has no clear purpose.,"INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-Please select ""Absolutely Untrue"" here and continue with the survey as usual.",INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Happy,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Anxious,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Cheerful,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Worried,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Pleased,Please select your gender:,"Please specify your age, in years, below:",Display Order: Block Randomizer FL_9,Display Order: Block Randomizer FL_10
{'ImportId': 'responseId'},{'ImportId': 'responseSetId'},{'ImportId': 'startDate'},{'ImportId': 'endDate'},{'ImportId': 'finished'},{'ImportId': 'status'},{'ImportId': 'embeddedData-mTurkCode'},{'ImportId': 'QID1'},{'ImportId': 'QID9'},{'ImportId': 'QID11-1'},{'ImportId': 'QID11-2'},{'ImportId': 'QID11-3'},{'ImportId': 'QID11-4'},{'ImportId': 'QID10'},{'ImportId': 'QID12-1'},{'ImportId': 'QID12-2'},{'ImportId': 'QID12-3'},{'ImportId': 'QID12-4'},{'ImportId': 'QID13'},{'ImportId': 'QID14-1'},{'ImportId': 'QID14-2'},{'ImportId': 'QID14-3'},{'ImportId': 'QID14-4'},{'ImportId': 'QID15'},{'ImportId': 'QID16-1'},{'ImportId': 'QID16-2'},{'ImportId': 'QID16-3'},{'ImportId': 'QID16-4'},{'ImportId': 'QID17'},{'ImportId': 'QID18-1'},{'ImportId': 'QID18-2'},{'ImportId': 'QID18-3'},{'ImportId': 'QID18-4'},{'ImportId': 'QID20'},{'ImportId': 'QID21-1'},{'ImportId': 'QID21-2'},{'ImportId': 'QID21-3'},{'ImportId': 'QID21-4'},{'ImportId': 'QID22'},{'ImportId': 'QID23-1'},{'ImportId': 'QID23-2'},{'ImportId': 'QID23-3'},{'ImportId': 'QID23-4'},{'ImportId': 'QID24'},{'ImportId': 'QID25-1'},{'ImportId': 'QID25-2'},{'ImportId': 'QID25-3'},{'ImportId': 'QID25-4'},{'ImportId': 'QID26'},{'ImportId': 'QID27-1'},{'ImportId': 'QID27-2'},{'ImportId': 'QID27-3'},{'ImportId': 'QID27-4'},{'ImportId': 'QID28'},{'ImportId': 'QID29-1'},{'ImportId': 'QID29-2'},{'ImportId': 'QID29-3'},{'ImportId': 'QID29-4'},{'ImportId': 'QID30'},{'ImportId': 'QID31-1'},{'ImportId': 'QID31-2'},{'ImportId': 'QID31-3'},{'ImportId': 'QID31-4'},{'ImportId': 'QID32'},{'ImportId': 'QID33-1'},{'ImportId': 'QID33-2'},{'ImportId': 'QID33-3'},{'ImportId': 'QID33-4'},{'ImportId': 'QID34'},{'ImportId': 'QID35-1'},{'ImportId': 'QID35-2'},{'ImportId': 'QID35-3'},{'ImportId': 'QID35-4'},{'ImportId': 'QID36'},{'ImportId': 'QID37-1'},{'ImportId': 'QID37-2'},{'ImportId': 'QID37-3'},{'ImportId': 'QID37-4'},{'ImportId': 'QID38'},{'ImportId': 'QID39-1'},{'ImportId': 'QID39-2'},{'ImportId': 'QID39-3'},{'ImportId': 'QID39-4'},{'ImportId': 'QID40'},{'ImportId': 'QID41-1'},{'ImportId': 'QID41-2'},{'ImportId': 'QID41-3'},{'ImportId': 'QID41-4'},{'ImportId': 'QID42'},{'ImportId': 'QID43-1'},{'ImportId': 'QID43-2'},{'ImportId': 'QID43-3'},{'ImportId': 'QID43-4'},{'ImportId': 'QID44'},{'ImportId': 'QID45-1'},{'ImportId': 'QID45-2'},{'ImportId': 'QID45-3'},{'ImportId': 'QID45-4'},{'ImportId': 'QID46'},{'ImportId': 'QID47-1'},{'ImportId': 'QID47-2'},{'ImportId': 'QID47-3'},{'ImportId': 'QID47-4'},{'ImportId': 'QID48'},{'ImportId': 'QID49-1'},{'ImportId': 'QID49-2'},{'ImportId': 'QID49-3'},{'ImportId': 'QID49-4'},{'ImportId': 'QID50'},{'ImportId': 'QID8-1'},{'ImportId': 'QID8-2'},{'ImportId': 'QID8-3'},{'ImportId': 'QID8-4'},{'ImportId': 'QID8-5'},{'ImportId': 'QID8-6'},{'ImportId': 'QID7-1'},{'ImportId': 'QID7-2'},{'ImportId': 'QID7-3'},{'ImportId': 'QID7-4'},{'ImportId': 'QID7-5'},{'ImportId': 'QID2'},{'ImportId': 'QID4-TEXT'},{'ImportId': 'RO-BR-FL_9'},{'ImportId': 'RO-BR-FL_10'}
R_27kcNxqBLcRea17,Default Response Set,7/8/2016 20:28,7/8/2016 20:32,1,0,56804572,1,1,0,0,4.006,0,1,0,0,4.008,0,1,1.905,1.905,4.002,1,1,0,0,4.007,0,1,0,0,4.005,0,1,0.836,1.773,4.006,2,1,0,0,4.007,0,1,1.369,1.369,4.005,1,1,0,0,4.004,0,1,1.04,2.396,4.008,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,7,5,2,1,4,4,2,1,5,1,25,Coherent,EA|MLQ
R_2wKpq8ajcNPnsGt,Default Response Set,7/8/2016 20:30,7/8/2016 20:32,1,0,52064401,1,1,0,0,4.014,0,1,0,0,4.018,0,1,0,0,4.004,0,1,0,0,4.007,0,1,0,0,4.015,0,1,0,0,4.002,0,1,0,0,4.012,0,1,0,0,4.003,0,1,0,0,4.004,0,1,0,0,4.015,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,2,1,4,4,4,4,4,2,21,Coherent,MLQ|EA
R_tWBeXHF4HRfoljj,Default Response Set,7/8/2016 20:30,7/8/2016 20:32,1,0,39093633,1,1,0,0,4.002,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,3.99,0,1,0,0,4.003,0,1,0,0,4.005,0,1,0,0,4.011,0,1,0,0,4.014,0,1,0,0,4.01,0,1,0,0,4.004,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,5,1,5,3,5,3,4,1,30,Coherent,EA|MLQ
R_50kQIYFvAaaAmWJ,Default Response Set,7/8/2016 20:27,7/8/2016 20:32,1,0,64401645,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4,0,1,0,0,4,0,1,0,0,4.308,0,1,7,7,7,7,1,1,4,1,5,1,3,1,24,Incoherent,EA|MLQ
R_1kHVp0yxVeArEVm,Default Response Set,7/8/2016 20:30,7/8/2016 20:32,1,0,68814543,1,1,0,0,4.009,0,1,0,0,4.007,0,1,0,0,4.008,0,1,0,0,4.009,0,1,0,0,4.005,0,1,0,0,4.006,0,1,0,0,4.007,0,1,0,0,4.006,0,1,0,0,4.006,0,1,0,0,4.006,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,2,1,5,2,5,2,6,2,54,Coherent,EA|MLQ
R_3IaxvzBB5NMNZ3m,Default Response Set,7/8/2016 20:30,7/8/2016 20:32,1,0,30487780,1,1,3.804,3.804,4.297,1,1,2.17,2.17,4.276,1,1,0,0,4.205,0,1,0,0,4.176,0,1,0,0,4.193,0,1,0,0,4.188,0,1,0,0,4.156,0,1,0,0,4.21,0,1,0,0,4.224,0,1,0,0,4.188,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,2,1,2,6,2,6,2,2,55,Coherent,EA|MLQ
R_2aKsqD7057P8Jqo,Default Response Set,7/8/2016 20:31,7/8/2016 20:32,1,0,66994042,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.102,0,1,0,0,4.073,0,1,0,0,4.093,0,1,0,0,4.11,0,1,0,0,4.11,0,1,0,0,4.088,0,1,0,0,4.119,0,1,0,0,4.099,0,1,0,0,4.079,0,1,0,0,4.079,0,1,5,5,5,5,1,1,3,3,3,3,3,2,28,Incoherent,EA|MLQ
R_2Cvn5yVWI1sZOc8,Default Response Set,7/8/2016 20:29,7/8/2016 20:32,1,0,29986172,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.153,0,1,0,0,4.157,0,1,0,0,4.426,0,1,0,0,4.253,0,1,0,0,4.15,0,1,0,0,4.173,0,1,0,0,4.178,0,1,0,0,4.144,0,1,0,0,4.132,0,1,0,0,4.586,0,1,4,4,4,4,5,1,4,5,4,5,4,1,28,Incoherent,MLQ|EA
R_1oEY0XQEijFfTmx,Default Response Set,7/8/2016 20:28,7/8/2016 20:32,1,0,14871804,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.118,2.118,4.01,1,1,0,0,4.025,0,1,0,0,4.01,0,1,0,0,4.011,0,1,0,0,4.011,0,1,0,0,4.01,0,1,0,0,4.01,0,1,0,0,4.015,0,1,0,0,4.011,0,1,0,0,4.009,0,1,7,7,7,7,1,1,7,1,7,1,7,2,22,Incoherent,EA|MLQ
R_31TRjeoBSihVgIl,Default Response Set,7/8/2016 20:30,7/8/2016 20:33,1,0,7937128,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.021,0,1,0,0,4.031,0,1,0,0,4.017,0,1,0,0,4.134,0,1,0,0,4.015,0,1,0,0,4.055,0,1,0,0,4.027,0,1,0,0,4.012,0,1,0,0,4.01,0,1,0,0,4.126,0,1,5,5,5,5,3,1,3,5,3,5,3,2,26,Incoherent,MLQ|EA
R_31AayJtCmAlAvxx,Default Response Set,7/8/2016 20:30,7/8/2016 20:33,1,0,80120157,1,1,0,0,4.08,0,1,0,0,4.087,0,1,0,0,4.079,0,1,0,0,4.078,0,1,0,0,4.082,0,1,0,0,4.078,0,1,0,0,4.082,0,1,0,0,4.079,0,1,0,0,4.081,0,1,0,0,4.102,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,1,7,1,2,7,1,7,1,1,38,Coherent,MLQ|EA
R_787d4Vzh0xhXGp3,Default Response Set,7/8/2016 20:31,7/8/2016 20:33,1,0,94801704,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.233,2.233,4.097,1,1,0,0,4.109,0,1,0,0,4.093,0,1,0,0,4.105,0,1,0,0,4.103,0,1,1.632,1.632,4.105,1,1,0,0,4.091,0,1,0,0,4.092,0,1,0,0,4.095,0,1,0,0,4.156,0,1,5,5,6,5,2,1,6,1,6,1,6,1,28,Incoherent,EA|MLQ
R_1nVelxsLZe6Kp0B,Default Response Set,7/8/2016 20:31,7/8/2016 20:33,1,0,34868739,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.001,0,1,0,0,4.014,0,1,0,0,4.015,0,1,0,0,4.008,0,1,0,0,4.004,0,1,0,0,4.001,0,1,0,0,4.005,0,1,0,0,4.006,0,1,0,0,4.011,0,1,0,0,4.012,0,1,5,5,5,6,2,1,6,1,6,1,6,1,31,Incoherent,MLQ|EA
R_3KTQ2QlBOe7C2ap,Default Response Set,7/8/2016 20:31,7/8/2016 20:33,1,0,25533876,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.004,0,1,0,0,4.011,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.005,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.001,0,1,5,3,5,5,5,1,3,2,2,2,2,1,31,Incoherent,EA|MLQ
R_2R3bn7Yu2dF2WsC,Default Response Set,7/8/2016 20:31,7/8/2016 20:33,1,0,83906631,1,1,0,0,4.014,0,1,0,0,4.012,0,1,0,0,4.009,0,1,0,0,4.003,0,1,0,0,4.007,0,1,0,0,4.011,0,1,0,0,4.01,0,1,0,0,4.01,0,1,0,0,4.003,0,1,0,0,4.003,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,3,3,1,4,1,2,1,3,1,29,Coherent,MLQ|EA
R_3elscdTb1nW7pIs,Default Response Set,7/8/2016 20:31,7/8/2016 20:33,1,0,51654216,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.006,0,1,0,0,4.006,0,1,0,0,4.008,0,1,0,0,4.011,0,1,0,0,4.007,0,1,0,0,4.006,0,1,0,0,4.007,0,1,0,0,4.005,0,1,0,0,4.009,0,1,0,0,4.009,0,1,6,6,6,6,2,1,5,1,5,1,5,2,40,Incoherent,MLQ|EA
R_1mERdGzyiNRMLE6,Default Response Set,7/8/2016 20:32,7/8/2016 20:33,1,0,68730037,1,1,0,0,4.004,0,1,0,0,4.008,0,1,0,0,4.006,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.006,0,1,0,0,4.005,0,1,0,0,4.005,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,5,1,4,5,3,4,4,2,30,Coherent,EA|MLQ
R_1ik8CrmPLauEOXp,Default Response Set,7/8/2016 20:30,7/8/2016 20:33,1,0,82242317,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.023,0,1,0,0,4.016,0,1,0,0,4.018,0,1,0,0,4.01,0,1,0,0,4.008,0,1,0,0,4.035,0,1,0,0,4.008,0,1,0,0,4.009,0,1,0,0,4.016,0,1,0,0,4.03,0,1,7,7,7,7,1,1,6,1,7,1,6,2,55,Incoherent,EA|MLQ
R_vUiALv2Tg3BR85P,Default Response Set,7/8/2016 20:31,7/8/2016 20:33,1,0,79101773,1,1,0,0,4.114,0,1,0,0,4.102,0,1,0,0,4.097,0,1,0,0,4.143,0,1,0,0,4.186,0,1,0,0,4.462,0,1,0,0,4.134,0,1,0,0,4.188,0,1,0,0,4.094,0,1,0,0,4.075,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,7,1,1,6,1,6,1,7,1,49,Coherent,MLQ|EA
R_8uXbmMi0ifsgPnj,Default Response Set,7/8/2016 20:31,7/8/2016 20:33,1,0,15024295,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.701,0,1,0,0,4.001,0,1,0,0,4.997,0,1,0,0,4.785,0,1,0,0,4.004,0,1,0,0,5.002,0,1,0,0,5.004,0,1,0,0,4,0,1,0,0,4.993,0,1,0,0,5.026,0,1,6,5,6,5,5,2,5,4,5,5,3,2,24,Incoherent,MLQ|EA
R_8iSBsfGNqLaCHp7,Default Response Set,7/8/2016 20:30,7/8/2016 20:33,1,0,78785680,1,1,0,0,4.012,0,1,0,0,4.011,0,1,0,0,4.007,0,1,0,0,4.003,0,1,0,0,4.017,0,1,0,0,4.036,0,1,0,0,4.006,0,1,0,0,4.005,0,1,0,0,4.004,0,1,0,0,4.004,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,5,3,1,4,3,5,3,4,2,24,Coherent,MLQ|EA
R_1GhzFwYqTtuyRDr,Default Response Set,7/8/2016 20:32,7/8/2016 20:33,1,0,97095751,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.007,0,1,0,0,4.005,0,1,0,0,4.009,0,1,0,0,4.007,0,1,0,0,4.008,0,1,0,0,4.008,0,1,0,0,4.006,0,1,0,0,4.006,0,1,0,0,4.004,0,1,0,0,4.007,0,1,6,6,6,6,6,1,4,4,4,4,4,2,65,Incoherent,EA|MLQ
R_ezY9A5pumtZgm7n,Default Response Set,7/8/2016 20:30,7/8/2016 20:33,1,0,36939821,1,1,0,0,4.011,0,1,0,0,4.003,0,1,0,0,4.024,0,1,0,0,4.02,0,1,0,0,4.006,0,1,0,0,4.017,0,1,0,0,4.013,0,1,0,0,4.02,0,1,0,0,4.009,0,1,0,0,4.001,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,7,2,1,6,4,6,5,3,2,36,Coherent,EA|MLQ
R_21yne6SfhhCpFYc,Default Response Set,7/8/2016 20:31,7/8/2016 20:33,1,0,62850237,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.997,0,1,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.006,0,1,0,0,4.001,0,1,0,0,4,0,1,0,0,4.006,0,1,0,0,4.005,0,1,0,0,4.015,0,1,0,0,4.008,0,1,5,5,6,6,2,1,5,2,5,2,6,2,22,Incoherent,EA|MLQ
R_1HjFWEZ2rodx0xA,Default Response Set,7/8/2016 20:31,7/8/2016 20:33,1,0,65532700,1,1,0,0,4.002,0,1,0,0,4,0,1,0,0,4,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4,0,1,0,0,4,0,1,0,0,4,0,1,0,0,4.021,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,3,6,1,5,1,4,1,4,1,25,Coherent,EA|MLQ
R_tGRdOGBZ2n4lHkl,Default Response Set,7/8/2016 20:32,7/8/2016 20:33,1,0,23021818,1,1,0,0,4.001,0,1,0,0,4.004,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,4,1,5,2,5,3,6,1,44,Coherent,MLQ|EA
R_24hKcvxZx73xw95,Default Response Set,7/8/2016 20:31,7/8/2016 20:33,1,0,10333529,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.016,0,1,0,0,4.018,0,1,0,0,4.005,0,1,0,0,4.006,0,1,0,0,4.007,0,1,0,0,4.008,0,1,0,0,4.004,0,1,0,0,4,0,1,0,0,4.014,0,1,0,0,4.004,0,1,3,2,6,3,6,1,6,3,5,2,5,2,21,Incoherent,MLQ|EA
R_1Gx1XqCWZhiraPr,Default Response Set,7/8/2016 20:31,7/8/2016 20:34,1,0,54377035,1,1,0,0,4.001,0,1,0.269,0.269,4.014,1,1,0,0,4.012,0,1,0,0,4.01,0,1,0,0,4.006,0,1,0,0,4.031,0,1,0,0,4.019,0,1,0,0,4.003,0,1,0,0,4.007,0,1,0,0,4.002,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,1,1,7,1,7,1,7,2,79,Coherent,EA|MLQ
R_1H7vehaRpNp84yj,Default Response Set,7/8/2016 20:32,7/8/2016 20:34,1,0,55361878,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.002,0,1,3,3,3,3,5,1,5,4,5,3,6,1,31,Incoherent,MLQ|EA
R_1rvjEDpL7XfTkvY,Default Response Set,7/8/2016 20:32,7/8/2016 20:34,1,0,22430714,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.001,0,1,3,2,5,3,6,1,2,1,2,2,2,2,27,Incoherent,EA|MLQ
R_3mfuIgqsvJJnJFP,Default Response Set,7/8/2016 20:32,7/8/2016 20:34,1,0,23217267,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.126,0,1,0,0,4.22,0,1,0,0,4.178,0,1,0,0,4.134,0,1,0,0,4.129,0,1,0,0,4.119,0,1,0,0,4.119,0,1,0,0,4.112,0,1,0,0,4.132,0,1,0,0,4.125,0,1,3,3,3,3,5,1,4,2,3,5,2,2,23,Incoherent,MLQ|EA
R_2ahOj49weaw0wo1,Default Response Set,7/8/2016 20:32,7/8/2016 20:34,1,0,515439,1,1,0,0,4.003,0,1,0,0,4.006,0,1,0,0,4.005,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.005,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.004,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,5,2,1,6,5,5,4,6,1,48,Coherent,EA|MLQ
R_O72BELkVqWxlLa1,Default Response Set,7/8/2016 20:30,7/8/2016 20:34,1,0,71241864,1,1,0,0,4.005,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.004,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,7,7,1,1,5,2,4,1,4,2,24,Coherent,MLQ|EA
R_3O6or1T5k31afPQ,Default Response Set,7/8/2016 20:32,7/8/2016 20:34,1,0,88179965,1,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.112,0,1,0,0,4.001,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,4,1,1,4,1,5,1,1,30,Coherent,MLQ|EA
R_3gXYiLS4twjGUAA,Default Response Set,7/8/2016 20:31,7/8/2016 20:34,1,0,29415721,1,1,0,0,4.006,0,1,0,0,4.007,0,1,0,0,4.006,0,1,0,0,4.005,0,1,0,0,4.002,0,1,0,0,4.007,0,1,0,0,4.006,0,1,0,0,4.005,0,1,0,0,4.002,0,1,0,0,4.005,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,1,1,5,2,6,2,6,2,35,Coherent,MLQ|EA
R_XuEN2Tcw9tXyHXr,Default Response Set,7/8/2016 20:29,7/8/2016 20:34,1,0,45874951,1,1,0,0,4.005,0,1,0,0,4.015,0,1,0,0,4.017,0,1,0,0,4.24,0,1,0,0,4,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.925,0,1,0,0,4.002,0,1,0,0,4.172,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,7,1,3,1,2,1,2,2,30,Coherent,MLQ|EA
